customer_id,age,state,customer_tenure_months
CUST004269,20,CA,5
CUST004270,49,NY,56
CUST004271,67,AZ,84
CUST004272,50,NC,122
CUST004273,75,IL,102
CUST004274,37,GA,25
CUST004275,20,NC,88
CUST004276,65,NY,42
CUST004277,22,SC,49
CUST004278,65,SC,129
CUST004279,63,AZ,145
CUST004280,70,VA,29
CUST004281,47,TX,109
CUST004282,73,VA,76
CUST004283,28,SC,61
CUST004284,44,NC,129
CUST004285,25,NC,45
CUST004286,65,FL,138
CUST004287,62,FL,73
CUST004288,67,NC,18
CUST004289,65,GA,143
CUST004290,37,VA,154
CUST004291,22,TX,102
CUST004292,75,AZ,131
CUST004293,48,NY,27
CUST004294,23,AZ,62
CUST004295,75,SC,63
CUST004296,79,VA,138
CUST004297,45,CA,64
CUST004298,65,GA,132
CUST004299,20,IL,56
CUST004300,23,FL,109
CUST004301,35,VA,38
CUST004302,58,IL,101
CUST004303,26,TX,15
CUST004304,20,IL,133
CUST004305,59,FL,6
CUST004306,65,SC,180
CUST004307,63,NY,152
CUST004308,67,SC,105
CUST004309,67,NY,164
CUST004310,55,FL,146
CUST004311,50,CA,26
CUST004312,71,IL,134
CUST004313,39,FL,68
CUST004314,24,IL,155
CUST004315,64,SC,156
CUST004316,35,SC,172
CUST004317,78,AZ,82
CUST004318,43,TX,35
CUST004319,70,FL,23
CUST004320,20,SC,30
CUST004321,58,VA,179
CUST004322,45,NY,106
CUST004323,46,IL,64
CUST004324,34,AZ,81
CUST004325,78,FL,32
CUST004326,42,FL,103
CUST004327,70,SC,77
CUST004328,44,NC,144
CUST004329,20,FL,4
CUST004330,72,TX,168
CUST004331,29,SC,11
CUST004332,34,FL,76
CUST004333,71,NY,62
CUST004334,73,IL,130
CUST004335,74,AZ,119
CUST004336,44,GA,36
CUST004337,64,GA,89
CUST004338,38,IL,97
CUST004339,63,NY,84
CUST004340,49,VA,4
CUST004341,21,NY,33
CUST004342,43,SC,91
CUST004343,46,FL,47
CUST004344,33,GA,99
CUST004345,41,AZ,30
CUST004346,49,NC,133
CUST004347,21,IL,34
CUST004348,27,VA,117
CUST004349,65,NC,151
CUST004350,39,NY,65
CUST004351,55,NY,26
CUST004352,53,SC,2
CUST004353,52,NC,65
CUST004354,43,SC,21
CUST004355,47,FL,159
CUST004356,69,SC,176
CUST004357,77,CA,177
CUST004358,33,NC,167
CUST004359,59,CA,106
CUST004360,78,IL,59
CUST004361,18,CA,81
CUST004362,66,AZ,47
CUST004363,48,AZ,152
CUST004364,77,NC,79
CUST004365,53,GA,70
CUST004366,69,CA,125
CUST004367,28,GA,68
CUST004368,26,CA,65
CUST004369,75,CA,41
CUST004370,50,AZ,13
CUST004371,52,GA,7
CUST004372,28,GA,73
CUST004373,32,NC,180
CUST004374,68,VA,47
CUST004375,36,VA,116
CUST004376,54,FL,59
CUST004377,37,FL,55
CUST004378,34,IL,30
CUST004379,28,CA,102
CUST004380,75,CA,119
CUST004381,76,NC,64
CUST004382,25,FL,95
CUST004383,39,CA,86
CUST004384,52,VA,49
CUST004385,41,FL,125
CUST004386,62,CA,100
CUST004387,34,CA,12
CUST004388,21,IL,89
CUST004389,38,FL,71
CUST004390,55,GA,144
CUST004391,29,GA,56
CUST004392,68,NY,173
CUST004393,18,FL,111
CUST004394,22,FL,24
CUST004395,49,SC,73
CUST004396,49,FL,160
CUST004397,36,VA,46
CUST004398,34,TX,127
CUST004399,22,IL,142
CUST004400,59,CA,125
CUST004401,41,FL,17
CUST004402,25,AZ,68
CUST004403,42,AZ,63
CUST004404,76,FL,62
CUST004405,34,CA,159
CUST004406,73,GA,2
CUST004407,34,IL,98
CUST004408,29,GA,177
CUST004409,34,VA,158
CUST004410,38,SC,110
CUST004411,25,IL,180
CUST004412,54,VA,73
CUST004413,38,IL,111
CUST004414,62,NC,98
CUST004415,48,TX,9
CUST004416,45,FL,8
CUST004417,47,FL,162
CUST004418,27,SC,32
CUST004419,62,NC,64
CUST004420,24,GA,113
CUST004421,62,FL,104
CUST004422,79,CA,93
CUST004423,65,FL,177
CUST004424,46,VA,142
CUST004425,37,VA,170
CUST004426,72,NY,119
CUST004427,33,FL,177
CUST004428,47,AZ,109
CUST004429,65,FL,98
CUST004430,75,TX,147
CUST004431,75,NC,157
CUST004432,23,SC,13
CUST004433,73,IL,164
CUST004434,25,GA,125
CUST004435,54,FL,162
CUST004436,75,TX,129
CUST004437,58,NC,167
CUST004438,76,TX,50
CUST004439,39,GA,34
CUST004440,37,SC,36
CUST004441,38,FL,46
CUST004442,40,FL,39
CUST004443,60,SC,80
CUST004444,46,TX,36
CUST004445,63,CA,29
CUST004446,43,VA,95
CUST004447,37,AZ,143
CUST004448,29,NY,25
CUST004449,52,CA,93
CUST004450,73,NC,119
CUST004451,71,CA,128
CUST004452,33,GA,19
CUST004453,47,CA,133
CUST004454,61,IL,5
CUST004455,55,VA,43
CUST004456,22,VA,58
CUST004457,54,NC,154
CUST004458,20,NY,35
CUST004459,25,CA,141
CUST004460,58,FL,178
CUST004461,24,SC,173
CUST004462,39,GA,55
CUST004463,54,FL,18
CUST004464,58,AZ,40
CUST004465,45,SC,139
CUST004466,23,GA,36
CUST004467,67,NY,117
CUST004468,76,VA,68
CUST004469,73,IL,139
CUST004470,64,AZ,110
CUST004471,42,GA,106
CUST004472,72,CA,141
CUST004473,48,CA,172
CUST004474,26,NY,66
CUST004475,70,SC,96
CUST004476,37,NC,113
CUST004477,76,GA,149
CUST004478,40,SC,87
CUST004479,71,VA,68
CUST004480,51,NY,153
CUST004481,46,TX,172
CUST004482,36,VA,103
CUST004483,69,NC,19
CUST004484,21,VA,53
CUST004485,47,FL,84
CUST004486,40,CA,127
CUST004487,51,GA,121
CUST004488,33,VA,148
CUST004489,59,TX,6
CUST004490,41,NC,84
CUST004491,29,VA,127
CUST004492,30,NC,178
CUST004493,61,TX,26
CUST004494,34,FL,159
CUST004495,37,TX,2
CUST004496,56,NY,36
CUST004497,38,GA,153
CUST004498,42,IL,142
CUST004499,33,AZ,176
CUST004500,39,SC,109
CUST004501,60,AZ,111
CUST004502,51,SC,97
CUST004503,79,VA,93
CUST004504,65,TX,93
CUST004505,19,NC,53
CUST004506,41,GA,154
CUST004507,35,SC,65
CUST004508,54,FL,110
CUST004509,34,IL,121
CUST004510,77,AZ,97
CUST004511,36,VA,111
CUST004512,50,TX,9
CUST004513,25,FL,57
CUST004514,74,FL,81
CUST004515,74,NY,71
CUST004516,67,AZ,164
CUST004517,39,FL,162
CUST004518,21,NC,129
CUST004519,62,AZ,64
CUST004520,44,AZ,10
CUST004521,79,GA,136
CUST004522,61,TX,160
CUST004523,51,IL,89
CUST004524,79,TX,149
CUST004525,67,FL,168
CUST004526,46,AZ,99
CUST004527,19,IL,38
CUST004528,23,TX,5
CUST004529,45,SC,137
CUST004530,52,FL,102
CUST004531,19,NY,28
CUST004532,25,VA,10
CUST004533,61,TX,175
CUST004534,64,NY,58
CUST004535,19,NC,59
CUST004536,49,TX,114
CUST004537,23,CA,66
CUST004538,62,VA,165
CUST004539,69,TX,123
CUST004540,71,CA,65
CUST004541,55,NC,48
CUST004542,56,NY,155
CUST004543,75,VA,107
CUST004544,55,GA,166
CUST004545,45,NY,63
CUST004546,64,NC,4
CUST004547,54,NC,162
CUST004548,70,FL,44
CUST004549,50,AZ,153
CUST004550,71,NC,128
CUST004551,20,CA,42
CUST004552,20,NC,137
CUST004553,24,FL,15
CUST004554,52,FL,71
CUST004555,61,FL,65
CUST004556,31,NC,119
CUST004557,27,CA,97
CUST004558,71,VA,111
CUST004559,64,CA,86
CUST004560,58,NY,134
CUST004561,48,TX,29
CUST004562,44,GA,130
CUST004563,19,NY,10
CUST004564,29,AZ,16
CUST004565,73,AZ,131
CUST004566,39,AZ,29
CUST004567,61,VA,139
CUST004568,61,TX,24
CUST004569,37,GA,27
CUST004570,30,AZ,168
CUST004571,60,AZ,32
CUST004572,23,IL,165
CUST004573,48,SC,63
CUST004574,73,GA,144
CUST004575,62,CA,170
CUST004576,65,CA,22
CUST004577,23,GA,60
CUST004578,30,SC,104
CUST004579,35,SC,156
CUST004580,36,NY,34
CUST004581,30,FL,34
CUST004582,78,FL,67
CUST004583,28,IL,37
CUST004584,61,NC,49
CUST004585,54,CA,24
CUST004586,55,VA,150
CUST004587,31,AZ,144
CUST004588,37,AZ,27
CUST004589,55,TX,97
CUST004590,36,GA,117
CUST004591,61,VA,113
CUST004592,20,SC,178
CUST004593,22,AZ,116
CUST004594,63,SC,124
CUST004595,56,FL,6
CUST004596,20,FL,15
CUST004597,73,NY,112
CUST004598,18,IL,164
CUST004599,77,TX,72
CUST004600,63,CA,116
CUST004601,79,TX,38
CUST004602,76,FL,83
CUST004603,37,SC,136
CUST004604,64,VA,119
CUST004605,31,FL,21
CUST004606,47,NC,159
CUST004607,32,GA,167
CUST004608,48,FL,86
CUST004609,72,FL,62
CUST004610,45,IL,96
CUST004611,23,AZ,145
CUST004612,38,CA,82
CUST004613,66,NC,6
CUST004614,50,FL,14
CUST004615,52,CA,147
CUST004616,44,TX,142
CUST004617,36,FL,139
CUST004618,55,FL,23
CUST004619,57,FL,31
CUST004620,73,TX,72
CUST004621,56,SC,42
CUST004622,79,TX,70
CUST004623,69,VA,101
CUST004624,22,NY,51
CUST004625,42,IL,23
CUST004626,41,TX,73
CUST004627,18,GA,131
CUST004628,29,AZ,112
CUST004629,65,NY,58
CUST004630,39,FL,57
CUST004631,27,NC,106
CUST004632,35,NC,32
CUST004633,35,VA,151
CUST004634,28,VA,157
CUST004635,24,CA,5
CUST004636,65,TX,175
CUST004637,69,AZ,5
CUST004638,48,TX,83
CUST004639,56,AZ,121
CUST004640,74,TX,59
CUST004641,70,GA,37
CUST004642,20,CA,9
CUST004643,77,FL,131
CUST004644,22,VA,7
CUST004645,19,FL,88
CUST004646,43,NY,71
CUST004647,64,GA,175
CUST004648,22,CA,168
CUST004649,36,AZ,148
CUST004650,34,FL,132
CUST004651,42,VA,98
CUST004652,79,FL,63
CUST004653,38,IL,30
CUST004654,30,SC,175
CUST004655,25,AZ,70
CUST004656,30,FL,78
CUST004657,26,IL,26
CUST004658,53,CA,50
CUST004659,44,CA,115
CUST004660,48,AZ,77
CUST004661,69,SC,106
CUST004662,53,TX,39
CUST004663,27,NC,15
CUST004664,41,VA,160
CUST004665,37,NC,78
CUST004666,69,NY,66
CUST004667,37,NY,52
CUST004668,26,CA,119
CUST004669,63,SC,102
CUST004670,44,GA,71
CUST004671,23,NY,168
CUST004672,60,IL,163
CUST004673,31,IL,36
CUST004674,71,NC,116
CUST004675,69,FL,175
CUST004676,40,NC,88
CUST004677,52,IL,6
CUST004678,53,SC,24
CUST004679,58,IL,121
CUST004680,22,SC,163
CUST004681,38,NC,24
CUST004682,28,IL,99
CUST004683,61,FL,90
CUST004684,22,FL,52
CUST004685,50,NY,114
CUST004686,63,VA,159
CUST004687,76,NY,44
CUST004688,35,FL,10
CUST004689,18,VA,65
CUST004690,62,GA,57
CUST004691,18,NC,131
CUST004692,22,GA,97
CUST004693,79,TX,4
CUST004694,71,SC,62
CUST004695,61,SC,133
CUST004696,69,NY,86
CUST004697,22,FL,102
CUST004698,23,SC,48
CUST004699,36,CA,58
CUST004700,19,CA,24
CUST004701,73,NC,15
CUST004702,21,VA,7
CUST004703,51,GA,113
CUST004704,70,CA,29
CUST004705,63,NC,104
CUST004706,32,IL,172
CUST004707,47,GA,126
CUST004708,51,SC,104
CUST004709,65,IL,22
CUST004710,44,NC,89
CUST004711,35,SC,161
CUST004712,67,AZ,70
CUST004713,72,TX,149
CUST004714,48,FL,128
CUST004715,19,NY,49
CUST004716,49,NY,26
CUST004717,73,NY,4
CUST004718,79,NC,50
CUST004719,42,TX,60
CUST004720,27,VA,119
CUST004721,53,IL,104
CUST004722,69,TX,87
CUST004723,76,SC,131
CUST004724,21,IL,139
CUST004725,36,VA,129
CUST004726,47,VA,162
CUST004727,24,AZ,65
CUST004728,72,CA,149
CUST004729,24,IL,76
CUST004730,59,NY,34
CUST004731,74,AZ,27
CUST004732,60,SC,17
CUST004733,65,TX,173
CUST004734,34,VA,31
CUST004735,69,GA,151
CUST004736,43,VA,142
CUST004737,21,VA,80
CUST004738,40,FL,165
CUST004739,39,AZ,164
CUST004740,50,NY,167
CUST004741,34,GA,90
CUST004742,46,FL,54
CUST004743,44,TX,8
CUST004744,38,VA,152
CUST004745,61,TX,158
CUST004746,36,NY,97
CUST004747,65,VA,13
CUST004748,33,TX,149
CUST004749,71,CA,54
CUST004750,40,TX,99
CUST004751,20,VA,119
CUST004752,27,TX,27
CUST004753,67,CA,12
CUST004754,72,VA,15
CUST004755,31,TX,173
CUST004756,55,NY,173
CUST004757,53,GA,77
CUST004758,26,GA,77
CUST004759,46,IL,74
CUST004760,61,GA,64
CUST004761,77,TX,98
CUST004762,70,SC,65
CUST004763,24,AZ,111
CUST004764,32,TX,69
CUST004765,45,CA,114
CUST004766,27,NY,171
CUST004767,53,GA,38
CUST004768,18,GA,12
CUST004769,25,CA,95
CUST004770,20,IL,22
CUST004771,36,SC,42
CUST004772,65,IL,143
CUST004773,28,IL,76
CUST004774,79,SC,99
CUST004775,34,SC,140
CUST004776,20,NY,24
CUST004777,38,IL,87
CUST004778,64,GA,7
CUST004779,24,NY,90
CUST004780,22,AZ,41
CUST004781,70,GA,165
CUST004782,54,VA,47
CUST004783,39,AZ,37
CUST004784,64,VA,3
CUST004785,70,FL,24
CUST004786,40,FL,39
CUST004787,52,TX,42
CUST004788,18,VA,133
CUST004789,36,NY,160
CUST004790,54,NY,154
CUST004791,30,VA,173
CUST004792,79,FL,162
CUST004793,78,NC,82
CUST004794,33,VA,71
CUST004795,42,AZ,117
CUST004796,29,TX,58
CUST004797,49,NY,109
CUST004798,25,IL,180
CUST004799,42,CA,36
CUST004800,52,CA,139
CUST004801,55,CA,169
CUST004802,54,FL,97
CUST004803,31,NY,65
CUST004804,67,VA,46
CUST004805,60,IL,31
CUST004806,64,SC,58
CUST004807,47,IL,135
CUST004808,73,IL,93
CUST004809,42,SC,40
CUST004810,67,CA,98
CUST004811,30,AZ,146
CUST004812,33,TX,3
CUST004813,50,GA,4
CUST004814,52,IL,173
CUST004815,64,TX,135
CUST004816,36,SC,104
CUST004817,72,VA,164
CUST004818,38,NY,107
CUST004819,51,FL,94
CUST004820,75,VA,39
CUST004821,51,CA,146
CUST004822,60,SC,138
CUST004823,74,VA,54
CUST004824,78,FL,133
CUST004825,48,NC,131
CUST004826,43,GA,18
CUST004827,30,AZ,29
CUST004828,51,AZ,108
CUST004829,74,IL,113
CUST004830,48,GA,119
CUST004831,39,NC,68
CUST004832,24,IL,151
CUST004833,42,GA,81
CUST004834,32,CA,38
CUST004835,78,SC,21
CUST004836,50,NY,158
CUST004837,26,TX,128
CUST004838,22,AZ,84
CUST004839,70,SC,38
CUST004840,75,FL,18
CUST004841,65,AZ,28
CUST004842,25,GA,20
CUST004843,24,NY,96
CUST004844,30,SC,36
CUST004845,64,CA,24
CUST004846,65,VA,51
CUST004847,69,TX,126
CUST004848,24,IL,90
CUST004849,27,NY,28
CUST004850,73,FL,135
CUST004851,75,SC,89
CUST004852,62,GA,34
CUST004853,24,IL,125
CUST004854,22,VA,179
CUST004855,21,NY,98
CUST004856,60,FL,30
CUST004857,70,GA,56
CUST004858,57,CA,108
CUST004859,34,GA,180
CUST004860,64,VA,168
CUST004861,21,TX,168
CUST004862,69,CA,150
CUST004863,73,IL,104
CUST004864,62,NY,117
CUST004865,72,NY,133
CUST004866,54,CA,129
CUST004867,47,VA,115
CUST004868,37,VA,25
CUST004869,75,FL,159
CUST004870,61,NY,2
CUST004871,29,NY,77
CUST004872,77,SC,79
CUST004873,21,CA,180
CUST004874,54,GA,17
CUST004875,29,IL,86
CUST004876,59,CA,65
CUST004877,43,AZ,18
CUST004878,45,NY,41
CUST004879,59,TX,76
CUST004880,64,SC,165
CUST004881,41,GA,70
CUST004882,79,IL,159
CUST004883,48,GA,133
CUST004884,27,NC,148
CUST004885,18,VA,154
CUST004886,30,TX,129
CUST004887,60,NY,133
CUST004888,51,AZ,28
CUST004889,38,AZ,130
CUST004890,47,TX,9
CUST004891,69,TX,133
CUST004892,53,IL,118
CUST004893,21,NC,137
CUST004894,21,TX,116
CUST004895,47,FL,67
CUST004896,43,CA,67
CUST004897,70,IL,108
CUST004898,54,NY,86
CUST004899,64,NY,62
CUST004900,54,NY,89
CUST004901,39,TX,97
CUST004902,58,VA,44
CUST004903,56,VA,115
CUST004904,62,CA,57
CUST004905,29,NY,49
CUST004906,57,VA,76
CUST004907,35,IL,19
CUST004908,66,AZ,109
CUST004909,67,NY,133
CUST004910,56,VA,173
CUST004911,76,AZ,52
CUST004912,51,VA,97
CUST004913,19,FL,91
CUST004914,55,IL,132
CUST004915,66,TX,113
CUST004916,24,VA,146
CUST004917,24,NC,154
CUST004918,34,GA,21
CUST004919,70,NY,64
CUST004920,50,CA,118
CUST004921,78,VA,98
CUST004922,72,SC,87
CUST004923,52,CA,32
CUST004924,60,SC,104
CUST004925,38,NC,134
CUST004926,23,FL,7
CUST004927,42,TX,107
CUST004928,54,VA,164
CUST004929,29,VA,104
CUST004930,31,VA,172
CUST004931,18,GA,64
CUST004932,63,NC,1
CUST004933,73,NC,123
CUST004934,69,GA,39
CUST004935,41,NC,2
CUST004936,54,GA,33
CUST004937,77,TX,169
CUST004938,54,NC,141
CUST004939,36,NY,50
CUST004940,38,NY,108
CUST004941,63,TX,62
CUST004942,45,NY,32
CUST004943,69,IL,178
CUST004944,71,NC,147
CUST004945,20,SC,66
CUST004946,62,GA,64
CUST004947,40,NY,147
CUST004948,50,IL,83
CUST004949,34,AZ,68
CUST004950,40,TX,70
CUST004951,38,FL,81
CUST004952,21,FL,94
CUST004953,66,NC,8
CUST004954,26,FL,87
CUST004955,41,TX,80
CUST004956,29,VA,50
CUST004957,27,CA,64
CUST004958,41,IL,77
CUST004959,74,GA,66
CUST004960,76,AZ,164
CUST004961,41,SC,96
CUST004962,49,AZ,91
CUST004963,79,CA,48
CUST004964,32,VA,165
CUST004965,76,NY,5
CUST004966,24,GA,100
CUST004967,32,CA,31
CUST004968,38,SC,139
CUST004969,20,VA,69
CUST004970,68,GA,53
CUST004971,71,SC,11
CUST004972,41,GA,143
CUST004973,69,NY,72
CUST004974,65,NY,48
CUST004975,67,TX,152
CUST004976,67,SC,4
CUST004977,53,VA,85
CUST004978,24,AZ,29
CUST004979,75,VA,23
CUST004980,55,SC,4
CUST004981,73,FL,34
CUST004982,77,NC,171
CUST004983,29,GA,81
CUST004984,42,IL,180
CUST004985,29,VA,49
CUST004986,21,CA,138
CUST004987,77,FL,17
CUST004988,75,GA,20
CUST004989,75,NY,3
CUST004990,72,TX,162
CUST004991,58,GA,121
CUST004992,50,VA,134
CUST004993,79,AZ,167
CUST004994,52,SC,60
CUST004995,57,AZ,131
CUST004996,31,FL,91
CUST004997,64,AZ,98
CUST004998,68,GA,120
CUST004999,60,TX,85
CUST005000,48,NY,5
