account_id,customer_id,account_type,balance
ACC0000661,CUST000065,savings,7515.07
ACC0000662,CUST003140,savings,2545.16
ACC0000663,CUST002568,checking,4782.19
ACC0000664,CUST002746,checking,8324.17
ACC0000665,CUST001145,checking,638.1
ACC0000666,CUST002282,savings,18637.61
ACC0000667,CUST000501,checking,3276.82
ACC0000668,CUST001014,checking,164.02
ACC0000669,CUST001563,savings,4319.51
ACC0000670,CUST002204,checking,2915.94
ACC0000671,CUST001249,credit_card,8559.22
ACC0000672,CUST002033,checking,2738.88
ACC0000673,CUST001248,checking,720.61
ACC0000674,CUST001061,checking,2487.49
ACC0000675,CUST000019,savings,1861.98
ACC0000676,CUST000160,savings,3961.13
ACC0000677,CUST001737,savings,3437.82
ACC0000678,CUST002508,savings,681.54
ACC0000679,CUST004932,checking,8822.18
ACC0000680,CUST002956,checking,3820.38
ACC0000681,CUST003011,checking,5769.34
ACC0000682,CUST004612,credit_card,1441.36
ACC0000683,CUST001258,savings,985.13
ACC0000684,CUST002815,savings,4610.64
ACC0000685,CUST004274,checking,1234.51
ACC0000686,CUST001938,savings,1421.02
ACC0000687,CUST001357,checking,627.93
ACC0000688,CUST000012,savings,16461.39
ACC0000689,CUST002961,checking,17919.51
ACC0000690,CUST000439,checking,1251.89
ACC0000691,CUST004059,checking,3922.17
ACC0000692,CUST001256,savings,2075.32
ACC0000693,CUST003852,checking,3628.31
ACC0000694,CUST002160,credit_card,865.87
ACC0000695,CUST003083,savings,7463.41
ACC0000696,CUST000855,savings,3653.63
ACC0000697,CUST003379,savings,3178.36
ACC0000698,CUST004331,savings,4531.76
ACC0000699,CUST004734,savings,1113.15
ACC0000700,CUST000121,checking,4169.4
ACC0000701,CUST003312,checking,1338.76
ACC0000702,CUST002953,checking,2623.33
ACC0000703,CUST002237,checking,2671.63
ACC0000704,CUST003473,checking,6170.55
ACC0000705,CUST002242,checking,15132.91
ACC0000706,CUST001553,checking,1861.69
ACC0000707,CUST001322,savings,2744.59
ACC0000708,CUST002824,checking,7278.39
ACC0000709,CUST003529,checking,13007.81
ACC0000710,CUST003836,savings,3842.42
ACC0000711,CUST004125,checking,6161.9
ACC0000712,CUST003921,savings,10615.81
ACC0000713,CUST001147,checking,2553.95
ACC0000714,CUST000895,checking,851.53
ACC0000715,CUST001881,savings,2682.46
ACC0000716,CUST003641,savings,1137.66
ACC0000717,CUST002028,checking,4438.39
ACC0000718,CUST004562,checking,4764.8
ACC0000719,CUST001004,checking,1631.58
ACC0000720,CUST000469,checking,2037.31
ACC0000721,CUST003548,savings,10931.45
ACC0000722,CUST001728,checking,1943.25
ACC0000723,CUST003355,checking,307.09
ACC0000724,CUST004395,checking,9627.18
ACC0000725,CUST000216,checking,1755.72
ACC0000726,CUST001131,savings,927.14
ACC0000727,CUST003890,savings,1020.24
ACC0000728,CUST000950,checking,1888.59
ACC0000729,CUST004760,checking,5140.74
ACC0000730,CUST004564,credit_card,7616.91
ACC0000731,CUST004226,savings,6268.16
ACC0000732,CUST003487,checking,4121.64
ACC0000733,CUST002301,checking,2234.4
ACC0000734,CUST001860,savings,15600.41
ACC0000735,CUST000584,credit_card,1213.66
ACC0000736,CUST004710,savings,2092.45
ACC0000737,CUST000008,savings,1215.85
ACC0000738,CUST004182,checking,1434.18
ACC0000739,CUST003199,checking,679.49
ACC0000740,CUST002826,checking,2555.64
ACC0000741,CUST003752,savings,3098.5
ACC0000742,CUST004078,credit_card,1120.41
ACC0000743,CUST003618,savings,4264.14
ACC0000744,CUST002959,savings,2331.93
ACC0000745,CUST001482,savings,4857.91
ACC0000746,CUST002881,checking,7200.88
ACC0000747,CUST000328,checking,7585.1
ACC0000748,CUST001480,savings,3975.52
ACC0000749,CUST003662,checking,3349.22
ACC0000750,CUST003033,savings,8151.96
ACC0000751,CUST001416,savings,2661.06
ACC0000752,CUST000086,checking,916.83
ACC0000753,CUST001315,savings,2030.62
ACC0000754,CUST003694,checking,603.45
ACC0000755,CUST000374,savings,1483.75
ACC0000756,CUST004024,credit_card,2429.75
ACC0000757,CUST003943,savings,2341.15
ACC0000758,CUST000914,checking,427.02
ACC0000759,CUST003258,checking,2260.09
ACC0000760,CUST001512,credit_card,2431.59
ACC0000761,CUST000749,credit_card,2775.27
ACC0000762,CUST001104,savings,7269.99
ACC0000763,CUST003666,checking,6548.73
ACC0000764,CUST000150,checking,1699.59
ACC0000765,CUST000551,savings,2803.14
ACC0000766,CUST001704,savings,3852.8
ACC0000767,CUST003911,savings,32769.05
ACC0000768,CUST002141,checking,3715.19
ACC0000769,CUST004514,checking,10542.72
ACC0000770,CUST003967,savings,5236.87
ACC0000771,CUST004101,checking,5196.79
ACC0000772,CUST004014,checking,8671.26
ACC0000773,CUST004805,checking,1267.62
ACC0000774,CUST002871,credit_card,10751.7
ACC0000775,CUST003059,checking,6175.1
ACC0000776,CUST001160,credit_card,5072.53
ACC0000777,CUST004372,checking,1404.34
ACC0000778,CUST003734,checking,14621.56
ACC0000779,CUST000733,checking,10497.79
ACC0000780,CUST000362,savings,18449.01
ACC0000781,CUST003069,checking,3761.87
ACC0000782,CUST003821,savings,3454.81
ACC0000783,CUST004647,checking,66303.12
ACC0000784,CUST001535,checking,305.33
ACC0000785,CUST001111,savings,6134.59
ACC0000786,CUST004921,checking,297.56
ACC0000787,CUST004356,checking,11121.36
ACC0000788,CUST001406,credit_card,5083.16
ACC0000789,CUST004721,checking,4579.84
ACC0000790,CUST001522,savings,6157.73
ACC0000791,CUST004825,savings,4698.9
ACC0000792,CUST004373,checking,411.53
ACC0000793,CUST003186,savings,935.17
ACC0000794,CUST001314,checking,6644.56
ACC0000795,CUST003254,checking,3127.18
ACC0000796,CUST004486,credit_card,2089.24
ACC0000797,CUST004761,checking,7828.9
ACC0000798,CUST000107,savings,1760.69
ACC0000799,CUST004813,credit_card,1532.17
ACC0000800,CUST004884,checking,8204.61
ACC0000801,CUST001854,savings,2778.39
ACC0000802,CUST004210,checking,185.58
ACC0000803,CUST003773,savings,31596.03
ACC0000804,CUST002045,checking,1766.41
ACC0000805,CUST004515,savings,619.35
ACC0000806,CUST004136,checking,12311.92
ACC0000807,CUST000951,checking,7732.61
ACC0000808,CUST004517,checking,1946.18
ACC0000809,CUST003262,checking,5170.85
ACC0000810,CUST004313,credit_card,3003.17
ACC0000811,CUST004753,savings,871.69
ACC0000812,CUST000981,savings,10527.89
ACC0000813,CUST004215,savings,1737.43
ACC0000814,CUST000158,checking,4319.56
ACC0000815,CUST001526,checking,2595.19
ACC0000816,CUST002232,credit_card,30185.91
ACC0000817,CUST003044,checking,2051.27
ACC0000818,CUST004897,checking,6487.25
ACC0000819,CUST004639,savings,774.14
ACC0000820,CUST002367,savings,16405.73
ACC0000821,CUST003224,credit_card,3393.3
ACC0000822,CUST002078,checking,1185.36
ACC0000823,CUST000151,savings,13217.94
ACC0000824,CUST001889,checking,2415.32
ACC0000825,CUST000638,credit_card,708.03
ACC0000826,CUST003039,checking,2187.93
ACC0000827,CUST004707,savings,3190.76
ACC0000828,CUST004384,checking,1390.37
ACC0000829,CUST001517,credit_card,2042.51
ACC0000830,CUST004205,checking,16029.34
ACC0000831,CUST000090,savings,16461.76
ACC0000832,CUST000071,checking,1372.76
ACC0000833,CUST003997,savings,3854.68
ACC0000834,CUST001953,checking,3266.46
ACC0000835,CUST001480,checking,2270.84
ACC0000836,CUST000206,savings,1959.71
ACC0000837,CUST000298,checking,2843.48
ACC0000838,CUST001753,savings,7835.34
ACC0000839,CUST003928,savings,5753.4
ACC0000840,CUST000623,checking,3533.06
ACC0000841,CUST004419,checking,1737.98
ACC0000842,CUST000660,savings,2825.03
ACC0000843,CUST004403,savings,9574.4
ACC0000844,CUST003513,checking,2355.51
ACC0000845,CUST002621,savings,1035.26
ACC0000846,CUST001476,savings,2679.26
ACC0000847,CUST004657,savings,2517.9
ACC0000848,CUST001502,savings,3449.56
ACC0000849,CUST000748,credit_card,495.79
ACC0000850,CUST003032,checking,6032.72
ACC0000851,CUST004602,credit_card,248.77
ACC0000852,CUST002291,checking,7025.88
ACC0000853,CUST003165,checking,13929.37
ACC0000854,CUST001086,savings,1343.22
ACC0000855,CUST004046,checking,3252.92
ACC0000856,CUST000729,checking,694.62
ACC0000857,CUST003456,checking,9115.05
ACC0000858,CUST000265,checking,34226.38
ACC0000859,CUST001024,credit_card,5539.56
ACC0000860,CUST004814,checking,6250.6
ACC0000861,CUST004149,checking,1511.17
ACC0000862,CUST002470,savings,18610.59
ACC0000863,CUST002112,savings,1040.66
ACC0000864,CUST002524,savings,6772.68
ACC0000865,CUST002360,checking,861.21
ACC0000866,CUST002588,checking,454.19
ACC0000867,CUST002596,checking,2074.19
ACC0000868,CUST003617,checking,7843.82
ACC0000869,CUST002349,credit_card,28308.63
ACC0000870,CUST004840,credit_card,207.01
ACC0000871,CUST004035,checking,2587.56
ACC0000872,CUST001246,savings,4637.73
ACC0000873,CUST004997,checking,1397.2
ACC0000874,CUST000036,checking,2967.94
ACC0000875,CUST004971,checking,3293.6
ACC0000876,CUST002666,credit_card,3321.95
ACC0000877,CUST001649,checking,3209.02
ACC0000878,CUST003539,savings,690.53
ACC0000879,CUST001717,checking,3334.75
ACC0000880,CUST002159,checking,642.09
ACC0000881,CUST003310,savings,7241.26
ACC0000882,CUST001276,credit_card,603.9
ACC0000883,CUST000759,savings,929.97
ACC0000884,CUST002635,credit_card,1722.23
ACC0000885,CUST003539,savings,1011.3
ACC0000886,CUST003721,checking,1653.26
ACC0000887,CUST000907,savings,33092.81
ACC0000888,CUST002261,checking,2942.56
ACC0000889,CUST004289,savings,2617.85
ACC0000890,CUST004839,credit_card,3124.77
ACC0000891,CUST003970,credit_card,3683.46
ACC0000892,CUST002994,checking,879.97
ACC0000893,CUST001231,checking,408.42
ACC0000894,CUST002581,credit_card,2184.7
ACC0000895,CUST003706,savings,1807.53
ACC0000896,CUST000436,checking,11759.23
ACC0000897,CUST000559,checking,1181.25
ACC0000898,CUST002740,savings,2973.04
ACC0000899,CUST004585,checking,1111.85
ACC0000900,CUST000466,checking,8342.04
ACC0000901,CUST000750,checking,1636.62
ACC0000902,CUST000344,savings,1406.21
ACC0000903,CUST001231,checking,5635.25
ACC0000904,CUST004067,credit_card,660.73
ACC0000905,CUST001945,credit_card,1573.09
ACC0000906,CUST004326,checking,6463.39
ACC0000907,CUST000437,credit_card,18051.39
ACC0000908,CUST002485,checking,686.41
ACC0000909,CUST001360,checking,1430.91
ACC0000910,CUST001308,credit_card,3179.2
ACC0000911,CUST001037,savings,10490.51
ACC0000912,CUST001211,checking,2593.76
ACC0000913,CUST004221,checking,3147.33
ACC0000914,CUST003601,checking,10871.02
ACC0000915,CUST002294,checking,4733.89
ACC0000916,CUST000044,savings,2768.17
ACC0000917,CUST003140,savings,1529.41
ACC0000918,CUST003148,checking,3192.5
ACC0000919,CUST001597,savings,6111.51
ACC0000920,CUST002242,credit_card,1868.98
ACC0000921,CUST001502,savings,5643.66
ACC0000922,CUST004630,checking,1929.38
ACC0000923,CUST004379,credit_card,3131.16
ACC0000924,CUST003772,credit_card,1407.04
ACC0000925,CUST001373,credit_card,20824.63
ACC0000926,CUST001894,checking,906.86
ACC0000927,CUST001818,checking,7220.92
ACC0000928,CUST003262,credit_card,989.2
ACC0000929,CUST000982,checking,70037.31
ACC0000930,CUST000617,checking,4464.36
ACC0000931,CUST000354,checking,1567.06
ACC0000932,CUST000320,credit_card,3450.55
ACC0000933,CUST004395,savings,7504.7
ACC0000934,CUST003791,checking,3052.32
ACC0000935,CUST001559,credit_card,1717.53
ACC0000936,CUST003052,checking,748.57
ACC0000937,CUST004789,checking,5481.66
ACC0000938,CUST001667,checking,7944.09
ACC0000939,CUST002179,checking,2325.11
ACC0000940,CUST003458,savings,1865.09
ACC0000941,CUST000836,checking,5341.08
ACC0000942,CUST004405,savings,1408.74
ACC0000943,CUST001716,savings,1906.52
ACC0000944,CUST001001,checking,1023.95
ACC0000945,CUST000070,checking,1906.88
ACC0000946,CUST002474,credit_card,6468.94
ACC0000947,CUST001787,savings,5672.93
ACC0000948,CUST000529,savings,1837.84
ACC0000949,CUST002640,credit_card,2058.88
ACC0000950,CUST001476,checking,5960.48
ACC0000951,CUST004684,savings,4317.94
ACC0000952,CUST001362,credit_card,2593.18
ACC0000953,CUST000600,checking,90471.81
ACC0000954,CUST002757,checking,934.35
ACC0000955,CUST001594,savings,5641.37
ACC0000956,CUST004116,checking,1322.66
ACC0000957,CUST000131,savings,5958.35
ACC0000958,CUST000328,savings,933.35
ACC0000959,CUST002067,savings,1153.24
ACC0000960,CUST001572,savings,6689.75
ACC0000961,CUST004968,savings,1691.8
ACC0000962,CUST000500,credit_card,2454.88
ACC0000963,CUST003833,checking,619.78
ACC0000964,CUST000406,checking,5602.41
ACC0000965,CUST002082,savings,1795.85
ACC0000966,CUST002048,checking,4317.04
ACC0000967,CUST004955,checking,5965.08
ACC0000968,CUST001271,savings,28451.81
ACC0000969,CUST003248,checking,4839.75
ACC0000970,CUST004310,savings,3854.52
ACC0000971,CUST002848,credit_card,7275.68
ACC0000972,CUST002420,checking,629.84
ACC0000973,CUST001074,savings,4802.28
ACC0000974,CUST001487,savings,1414.14
ACC0000975,CUST003328,credit_card,316.17
ACC0000976,CUST002543,checking,2816.76
ACC0000977,CUST000895,checking,1244.84
ACC0000978,CUST001543,checking,2083.1
ACC0000979,CUST000840,checking,1848.95
ACC0000980,CUST004004,checking,3017.27
ACC0000981,CUST000039,credit_card,7775.53
ACC0000982,CUST000179,credit_card,287.31
ACC0000983,CUST003247,checking,3683.74
ACC0000984,CUST003088,checking,506.78
ACC0000985,CUST003676,savings,2660.62
ACC0000986,CUST000107,savings,2836.71
ACC0000987,CUST002104,checking,2367.76
ACC0000988,CUST002088,checking,4697.61
ACC0000989,CUST002883,checking,2381.15
ACC0000990,CUST002596,checking,1298.7
ACC0000991,CUST004484,savings,8678.33
ACC0000992,CUST000571,credit_card,865.44
ACC0000993,CUST003219,savings,3741.14
ACC0000994,CUST003973,checking,8052.27
ACC0000995,CUST000953,credit_card,563.87
ACC0000996,CUST002225,checking,16566.51
ACC0000997,CUST002799,checking,341.55
ACC0000998,CUST003898,savings,3568.12
ACC0000999,CUST001935,checking,23124.31
ACC0001000,CUST001402,savings,2938.86
ACC0001001,CUST002711,savings,2030.14
ACC0001002,CUST002390,savings,994.49
ACC0001003,CUST003596,savings,5361.54
ACC0001004,CUST000714,checking,2973.94
ACC0001005,CUST002277,checking,3808.27
ACC0001006,CUST003328,checking,485.97
ACC0001007,CUST000727,savings,23124.29
ACC0001008,CUST000773,checking,12175.03
ACC0001009,CUST002896,credit_card,16299.94
ACC0001010,CUST002844,savings,1776.58
ACC0001011,CUST002294,checking,7212.05
ACC0001012,CUST003267,credit_card,643.81
ACC0001013,CUST001046,savings,6483.23
ACC0001014,CUST002103,checking,1471.51
ACC0001015,CUST003384,savings,3483.02
ACC0001016,CUST004137,checking,856.15
ACC0001017,CUST003986,checking,2856.66
ACC0001018,CUST004955,checking,4789.86
ACC0001019,CUST004949,checking,826.93
ACC0001020,CUST003820,credit_card,2574.53
ACC0001021,CUST004969,savings,5162.05
ACC0001022,CUST000800,savings,2948.61
ACC0001023,CUST001207,credit_card,7654.88
ACC0001024,CUST000740,savings,40365.07
ACC0001025,CUST003259,savings,3344.24
ACC0001026,CUST001202,savings,7059.64
ACC0001027,CUST001900,checking,1006.48
ACC0001028,CUST001813,savings,6755.37
ACC0001029,CUST001285,checking,2149.22
ACC0001030,CUST003382,savings,291.64
ACC0001031,CUST004048,credit_card,1056.07
ACC0001032,CUST004600,checking,3890.35
ACC0001033,CUST001549,checking,720.71
ACC0001034,CUST003146,checking,2662.02
ACC0001035,CUST003372,credit_card,20861.04
ACC0001036,CUST004978,checking,1230.48
ACC0001037,CUST001057,credit_card,5993.92
ACC0001038,CUST003862,savings,6206.71
ACC0001039,CUST003883,savings,12766.56
ACC0001040,CUST002122,checking,13091.24
ACC0001041,CUST003729,checking,4142.78
ACC0001042,CUST000113,credit_card,2643.62
ACC0001043,CUST001710,checking,377.43
ACC0001044,CUST004498,savings,1413.71
ACC0001045,CUST004209,checking,5567.88
ACC0001046,CUST003638,checking,2146.05
ACC0001047,CUST003652,checking,1713.13
ACC0001048,CUST000937,checking,5369.35
ACC0001049,CUST002126,savings,3079.62
ACC0001050,CUST000923,checking,1877.73
ACC0001051,CUST003739,checking,4662.85
ACC0001052,CUST002026,checking,484.86
ACC0001053,CUST002846,savings,7158.81
ACC0001054,CUST001513,checking,2016.84
ACC0001055,CUST001328,savings,6022.32
ACC0001056,CUST002314,savings,1886.02
ACC0001057,CUST004110,savings,6229.25
ACC0001058,CUST003780,checking,1633.29
ACC0001059,CUST000240,checking,2260.11
ACC0001060,CUST001866,checking,1871.42
ACC0001061,CUST002477,checking,16018.61
ACC0001062,CUST001411,savings,2329.86
ACC0001063,CUST004755,savings,18138.64
ACC0001064,CUST000637,checking,4312.29
ACC0001065,CUST004582,checking,6489.11
ACC0001066,CUST002656,checking,3821.92
ACC0001067,CUST001314,credit_card,4098.28
ACC0001068,CUST001402,checking,1275.23
ACC0001069,CUST001714,savings,1357.82
ACC0001070,CUST000644,savings,717.38
ACC0001071,CUST000875,credit_card,14291.51
ACC0001072,CUST001337,checking,8796.89
ACC0001073,CUST004946,credit_card,765.25
ACC0001074,CUST000930,savings,10007.71
ACC0001075,CUST000844,savings,1120.67
ACC0001076,CUST003438,checking,2376.75
ACC0001077,CUST000065,savings,1073.47
ACC0001078,CUST002342,checking,6522.05
ACC0001079,CUST001842,savings,9765.79
ACC0001080,CUST001124,checking,7611.92
ACC0001081,CUST004400,checking,19271.12
ACC0001082,CUST004837,savings,792.43
ACC0001083,CUST002008,checking,18471.8
ACC0001084,CUST004166,checking,1471.94
ACC0001085,CUST001246,checking,1713.94
ACC0001086,CUST002705,checking,14808.15
ACC0001087,CUST001211,savings,1621.95
ACC0001088,CUST003919,checking,1355.57
ACC0001089,CUST000419,checking,12061.04
ACC0001090,CUST004212,checking,1127.97
ACC0001091,CUST001304,checking,2538.17
ACC0001092,CUST001114,checking,2652.07
ACC0001093,CUST003515,savings,805.36
ACC0001094,CUST003949,savings,829.28
ACC0001095,CUST001800,checking,1813.0
ACC0001096,CUST002930,checking,2842.89
ACC0001097,CUST002976,savings,3298.5
ACC0001098,CUST000409,checking,4756.53
ACC0001099,CUST000314,savings,6820.4
ACC0001100,CUST000384,savings,3816.78
ACC0001101,CUST000496,checking,9168.73
ACC0001102,CUST003774,savings,4174.62
ACC0001103,CUST001002,credit_card,1246.33
ACC0001104,CUST001538,savings,2453.92
ACC0001105,CUST004987,checking,1069.93
ACC0001106,CUST004297,savings,1978.5
ACC0001107,CUST001573,checking,15976.45
ACC0001108,CUST003456,checking,10315.52
ACC0001109,CUST003189,checking,3948.32
ACC0001110,CUST004600,checking,852.11
ACC0001111,CUST003093,checking,11340.57
ACC0001112,CUST002732,savings,1297.32
ACC0001113,CUST004395,savings,5318.39
ACC0001114,CUST004753,checking,8603.37
ACC0001115,CUST000804,savings,7968.25
ACC0001116,CUST000073,savings,811.08
ACC0001117,CUST000896,checking,2583.21
ACC0001118,CUST003441,checking,413.67
ACC0001119,CUST002722,checking,5933.26
ACC0001120,CUST001789,savings,1202.28
ACC0001121,CUST004518,savings,1031.92
ACC0001122,CUST002415,savings,1191.84
ACC0001123,CUST003335,savings,4861.3
ACC0001124,CUST002749,checking,5322.64
ACC0001125,CUST004093,checking,2098.2
ACC0001126,CUST003250,checking,1131.55
ACC0001127,CUST001420,checking,3996.13
ACC0001128,CUST000783,checking,7033.3
ACC0001129,CUST003349,credit_card,4291.04
ACC0001130,CUST002490,checking,42491.97
ACC0001131,CUST001451,checking,3958.54
ACC0001132,CUST003526,checking,2529.83
ACC0001133,CUST000925,savings,5506.93
ACC0001134,CUST000851,savings,2587.22
ACC0001135,CUST001261,checking,2685.19
ACC0001136,CUST000304,savings,5980.37
ACC0001137,CUST004523,checking,1268.61
ACC0001138,CUST004126,checking,7019.6
ACC0001139,CUST002603,savings,1124.1
ACC0001140,CUST001616,checking,5423.18
ACC0001141,CUST004762,credit_card,5479.36
ACC0001142,CUST001202,credit_card,2144.05
ACC0001143,CUST004186,checking,5347.8
ACC0001144,CUST001381,credit_card,3927.82
ACC0001145,CUST000617,checking,330.01
ACC0001146,CUST004659,checking,519.21
ACC0001147,CUST001415,checking,1488.26
ACC0001148,CUST003187,checking,15723.72
ACC0001149,CUST002974,savings,23541.19
ACC0001150,CUST004656,checking,7701.65
ACC0001151,CUST002081,savings,2311.22
ACC0001152,CUST003987,checking,609.28
ACC0001153,CUST000779,checking,1553.63
ACC0001154,CUST004353,credit_card,2000.57
